революцией	революция	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
те	тот	DET	Case=Acc|Number=Plur
те	тот	DET	Case=Nom|Number=Plur
войск	войска	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
Лозунг	лозунг	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
слепоглухонемых	слепоглухонемой	ADJ	Case=Gen|Degree=Pos|Number=Plur
состоянием	состояние	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
введением	введение	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
начинаю	начинать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act
Паркинсона	Паркинсон	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
высоту	высота	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
организовано	организовывать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
установил	установить	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
органа	орган	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
мембранами	мембрана	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
Вполне	вполне	ADV	Degree=Pos
нашли	найти	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
очевидную	очевидный	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
легли	лечь	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
руководителями	руководитель	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
Андропова	Андропов	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
Польше	Польша	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
мяса	мясо	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
отдыхает	отдыхать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
наравне	наравне	ADV	Degree=Pos
турнира	турнир	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Уж	уж	PART	_
возродить	возродить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
энергии	энергия	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
энергии	энергия	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
служит	служить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
Александрович	Александрович	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
службой	служба	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
никакая	никакой	DET	Case=Nom|Gender=Fem|Number=Sing
рекуперации	рекуперация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
участках	участок	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
Саудовскую	Саудовский	PROPN	_
Кто	кто	PRON	Case=Nom
глубоких	глубокий	ADJ	Case=Gen|Degree=Pos|Number=Plur
конференциях	конференция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
подписан	подписать	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
жевать	жевать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
нефти	нефть	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
полученных	получить	VERB	Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
заведений	заведение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
Официальная	официальный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
итогам	итог	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
Дайсон	Дайсон	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
предписано	предписать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
Ближнем	ближний	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
ареста	арест	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
придумали	придумать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
расчет	расчет	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
расчет	расчет	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
просьбе	просьба	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
наконец	наконец	ADV	Degree=Pos
неочищенных	неочищенный	ADJ	Case=Gen|Degree=Pos|Number=Plur
надпочечников	надпочечник	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
источником	источник	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
Национальной	национальный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
лейтенант	лейтенант	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
суды	суд	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
суды	суд	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
диска	диск	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
эпохе	эпоха	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
сообщает	сообщать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
долгом	долг	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
конкуренцию	конкуренция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
развивалась	развиваться	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
запросы	запрос	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
что	что	SCONJ	_
что	что	PRON	Case=Nom
что	что	PRON	Case=Acc
что	что	PRON	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
пограничники	пограничник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
судна	судно	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
особенно	особенно	ADV	Degree=Pos
полезен	полезный	ADJ	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
грязью	грязь	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
находящуюся	находиться	VERB	Aspect=Imp|Case=Acc|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Mid
фантастика	фантастика	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Коперника	Коперник	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
грибы	гриб	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
грибы	гриб	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
союзных	союзный	ADJ	Case=Gen|Degree=Pos|Number=Plur
инвестор	инвестор	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
целое	целый	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
целое	целое	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
растут	расти	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
автором	автор	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
журналистов	журналист	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
журналистов	журналист	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
сохранности	сохранность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
1935	1935	NUM	_
выплачивать	выплачивать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
Аристотель	Аристотель	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
математической	математический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
старику	старик	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
Затем	затем	ADV	Degree=Pos
жилого	жилой	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
закрытия	закрытие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
ботинка	ботинок	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
предлагает	предлагать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
называемое	называть	VERB	Aspect=Imp|Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Pass
называемое	называть	VERB	Aspect=Imp|Case=Nom|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Pass
СФ	СФ	PROPN	Foreign=Yes
разведчик	разведчик	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
длинными	длинный	ADJ	Case=Ins|Degree=Pos|Number=Plur
делается	делать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
делается	делаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
Ближний	ближний	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
Ольга	Ольга	PROPN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
выступлениями	выступление	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
вездехода	вездеход	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
влиянии	влияние	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
поддержать	поддержать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
готовились	готовиться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
вулкана	вулкан	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
итальянском	итальянский	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
отдельных	отдельный	ADJ	Case=Loc|Degree=Pos|Number=Plur
отдельных	отдельный	ADJ	Case=Gen|Degree=Pos|Number=Plur
играть	играть	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
доли	доля	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
доли	доля	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
рыночные	рыночный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
рыночные	рыночный	ADJ	Case=Nom|Degree=Pos|Number=Plur
назначен	назначить	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
запись	запись	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
запись	запись	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
особо	особо	ADV	Degree=Pos
изъяты	изъять	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
разрушению	разрушение	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
жертвам	жертва	NOUN	Animacy=Anim|Case=Dat|Gender=Fem|Number=Plur
термической	термический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
лидеров	лидер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
лидеров	лидер	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
следовательно	следовательно	ADV	Degree=Pos
избранный	избрать	VERB	Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
гонку	гонка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
созданием	создание	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
широкими	широкий	ADJ	Case=Ins|Degree=Pos|Number=Plur
мотивам	мотив	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
противном	противный	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
причине	причина	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
реке	река	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
размере	размер	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
сложно	сложный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
сложно	сложно	ADV	Degree=Pos
обсуждается	обсуждать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
иначе	иначе	CCONJ	_
иначе	иначе	ADV	Degree=Pos
мамы	мама	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
Центр	центр	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Центр	Центр	PROPN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
удивления	удивление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
Гена	Гена	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
образовательный	образовательный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
образовательный	образовательный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
снизился	снизиться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
спонсором	спонсор	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
искал	искать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
занятия	занятие	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
занятия	занятие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
занятия	занятие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
человеческие	человеческий	ADJ	Case=Nom|Degree=Pos|Number=Plur
тотальной	тотальный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
единственный	единственный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
единственный	единственный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
обращать	обращать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
Монахова	Монахов	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
Монахова	Монахов	PROPN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
занимаюсь	заниматься	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid
спасению	спасение	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
причину	причина	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
Саша	Саша	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
ужасом	ужас	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
чувства	чувство	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
чувства	чувство	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
чувства	чувство	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
Начиная	начинать	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
замолчал	замолчать	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Убрать	убрать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
молчит	молчать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
значительный	значительный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
значительный	значительный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
культурах	культура	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
хватать	хватать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
мог	мочь	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
маленьких	маленький	ADJ	Case=Gen|Degree=Pos|Number=Plur
Времена	время	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
окисления	окисление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
поставит	ставить	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
французская	французский	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
потеря	потеря	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
среды	среда	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
проводит	проводить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
предосторожности	предосторожность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
происходящих	происходить	VERB	Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act
атомизма	атомизм	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
недалеко	недалеко	ADV	Degree=Pos
представители	представитель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
возьмем	брать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
туда	туда	ADV	Degree=Pos
Жан	Жан	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
профессиональное	профессиональный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
дес.	десятина	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Впрочем	впрочем	ADV	Degree=Pos
печка	печка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
научном	научный	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
научном	научный	ADJ	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
смеха	смех	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
изготавливать	изготовлять	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
статей	статья	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
вырастет	вырасти	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
трудностями	трудность	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
Мексика	Мексика	PROPN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
культурные	культурный	ADJ	Case=Nom|Degree=Pos|Number=Plur
культурные	культурный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
достигла	достичь	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Гитлер	Гитлер	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
мебель	мебель	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
мебель	мебель	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
безработицы	безработица	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
глобальное	глобальный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
помогать	помогать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
попроще	простой	ADJ	Degree=Cmp
аспирантуру	аспирантура	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
компенсации	компенсация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Быкова	Быков	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
разработчиков	разработчик	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
правовых	правовой	ADJ	Case=Gen|Degree=Pos|Number=Plur
Получается	получаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
название	название	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
название	название	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
вскоре	вскоре	ADV	Degree=Pos
индийских	индийский	ADJ	Case=Gen|Degree=Pos|Number=Plur
Байкальска	Байкальск	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
массовых	массовый	ADJ	Case=Gen|Degree=Pos|Number=Plur
Колчак	Колчак	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
значений	значение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
столетий	столетие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
Абхазии	Абхазия	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
Абхазии	Абхазия	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
богов	бог	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
боковых	боковой	ADJ	Case=Gen|Degree=Pos|Number=Plur
истину	истина	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
удивлению	удивление	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
забрать	забрать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
выиграли	выиграть	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
увеличение	увеличение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
увеличение	увеличение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
воюют	воевать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
внешних	внешний	ADJ	Case=Loc|Degree=Pos|Number=Plur
внешних	внешний	ADJ	Case=Gen|Degree=Pos|Number=Plur
ваши	ваш	DET	Case=Nom|Number=Plur
ваши	ваш	DET	Case=Acc|Number=Plur
год	год	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
год	год	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
Екатеринбурге	Екатеринбург	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
звонок	звонок	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
делятся	делиться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
теплая	теплый	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
старших	старший	ADJ	Case=Gen|Degree=Pos|Number=Plur
Юра	Юра	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
приоритеты	приоритет	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
приоритеты	приоритет	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
марте	март	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
поступление	поступление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
истины	истина	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
опасны	опасный	ADJ	Degree=Pos|Number=Plur|Variant=Short
склонности	склонность	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
биографии	биография	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
финансовый	финансовый	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
финансовый	финансовый	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
днем	день	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
нормой	норма	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
неясно	неясный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
селении	селение	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
дул	дуть	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
космонавтике	космонавтика	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
Это	этот	DET	Case=Acc|Gender=Neut|Number=Sing
Это	это	PRON	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
Это	это	PRON	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
Это	это	PART	_
Это	этот	DET	Case=Nom|Gender=Neut|Number=Sing
произвести	произвести	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
домов	дом	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
активные	активный	ADJ	Case=Nom|Degree=Pos|Number=Plur
фигурой	фигура	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
содействия	содействие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
выйти	выйти	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
крупную	крупный	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
поднимаются	подниматься	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
социализма	социализм	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
философ	философ	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
экодома	экодом	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
парк	парк	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
представьте	представить	VERB	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act
национальный	национальный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
мало	мало	ADV	Degree=Pos
цена	цена	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
западного	западный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
спрашивал	спрашивать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
сотрудникам	сотрудник	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
мощности	мощность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
гуманитарной	гуманитарный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
большинству	большинство	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
Олимпиады	Олимпиада	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
генов	ген	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
к	к	ADP	_
артиллерию	артиллерия	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
кто-то	кто-то	PRON	Case=Nom
потребуется	требоваться	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
заводов	завод	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
зерна	зерно	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
гарантирует	гарантировать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
